Starting........V2
Prompt:
The University of Arkansas women's basketball team has started its 2025 / 2026 game season.  Find below an upcoming 
team opponent that they will compete against.
Your job is to predict if the University of Arkansas women's basketball 
team wins the game against the listed opponent.  Also, find below helpful background information, if any, that might 
aid in your decision.

If you predict the University of Arkansas women's basketball team will win, you will answer with 
a Y between two braces like this {Y}
If you predict the University of Arkansas women's basketball team will lose, you 
will answer with an N between two braces like this {N}

You will also reply with the number of points you expect the 
University of Arkansas women's basketball team to win or lose by.  You will supply this number between two brackets.
For 
instance, if you predict they will win by 3 points, your answer will be [3]
For instance, if you predict they will lose 
by 11 points, your answer will be [11]

Below is the future game I want you to predict:


Model: gpt-5.2
------------------------


Team game data
---------------------
2-5-26    Missouri                Bud Walton Arena
2-8-26    Florida                 Gainesville Fla.
2-12-26   Ole Miss                Oxford Miss.
2-16-26   Mississippi State       Bud Walton Arena
2-19-26   Texas                   Bud Walton Arena
2-22-26   Texas A&M               Bryan-College Station Texas
2-26-26   Oklahoma                Norman Okla.
3-1-26    Auburn                  Bud Walton Arena
Past game data
-------------------
date,away_team,away_score,home_team,home_score,venue
2025-11-13,Charleston Southern Buccaneers,40,Georgia Tech Yellow Jackets,87,"McCamish Pavilion, Atlanta, GA"
2025-11-13,Robert Morris Colonials,71,Saint Francis Red Flash,61,"DeGol Arena, Loretto, PA"
2025-11-13,Texas State Bobcats,41,UTSA Roadrunners,64,"UTSA Convocation Center, San Antonio, TX"
2025-11-13,Southern Miss Lady Eagles,67,Jacksonville State Gamecocks,61,"Pete Mathews Coliseum, Jacksonville, AL"
2025-11-13,Jackson State Lady Tigers,55,Mississippi State Bulldogs,82,"Humphrey Coliseum, Starkville, MS"
2025-11-13,Houston Christian Huskies,67,Tulsa Golden Hurricane,75,"Reynolds Center, Tulsa, OK"
2025-11-13,SE Louisiana Lady Lions,60,Arkansas Razorbacks,68,"Bud Walton Arena, Fayetteville, AR"
2025-11-13,Northern Illinois Huskies,55,UIC Flames,66,"Credit Union 1 Arena, Chicago, IL"
2025-11-13,Saint Peter's Peacocks,58,Lafayette Leopards,76,"Kirby Sports Center, Easton, PA"
2025-11-13,Omaha Mavericks,47,BYU Cougars,104,"Marriott Center, Provo, UT"
2025-11-13,Colorado State Rams,70,Gonzaga Bulldogs,66,"McCarthey Athletic Center, Spokane, WA"
2025-11-13,Arizona State Sun Devils,79,San Diego Toreros,47,"Jenny Craig Pavilion, San Diego, CA"
2025-11-13,Southern Utah Thunderbirds,74,Eastern Washington Eagles,68,"Reese Court, Cheney, WA"
2025-11-13,Saint Martin's Saints,41,Hawai'i Rainbow Wahine,46,"Stan Sheriff Center, Honolulu, HI"
2025-11-14,North Alabama Lions,61,Oklahoma Sooners,89,"Lloyd Noble Center, Norman, OK"
2025-11-14,Baylor Bears,62,UNLV Lady Rebels,54,"Cox Pavilion, Las Vegas, NV"
2025-11-14,Duke Blue Devils,49,West Virginia Mountaineers,57,"Colonial Hall, White Sulphur Springs, WV"
2025-11-14,La Salle Explorers,54,Temple Owls,75,"Liacouras Center, Philadelphia, PA"
2025-11-14,North Florida Ospreys,46,South Alabama Jaguars,83,"Mitchell Center, Mobile, AL"
2025-11-14,Yale Bulldogs,60,St. John's Red Storm,88,"Carnesecca Arena, Queens, NY"
2025-11-14,Ecclesia Royals,30,Northwestern State Lady Demons,108,"Prather Coliseum, Natchitoches, LA"
2025-11-14,Iona Gaels,44,Charleston Cougars,75,"TD Arena, Charleston, SC"
2025-11-14,Tennessee State Lady Tigers,58,UT Arlington Mavericks,78,"College Park Center, Arlington, TX"
2025-11-14,UNC Greensboro Spartans,57,Presbyterian Blue Hose,53,"Templeton Center, Clinton, SC"
2025-11-14,NJIT Highlanders,39,Minnesota Golden Gophers,88,"Williams Arena, Minneapolis, MN"
2025-11-14,Cornell Big Red,53,Mercyhurst Lakers,49,"Mercyhurst Athletic Center, Erie, PA"
2025-11-14,Canisius Golden Griffins,61,St. Bonaventure Bonnies,66,"Reilly Center, Saint Bonaventure, NY"
2025-11-14,Kent State Golden Flashes,68,Xavier Musketeers,60,"Cintas Center, Cincinnati, OH"
2025-11-14,Abilene Christian Wildcats,76,Stephen F. Austin Ladyjacks,77,"William R. Johnson Coliseum, Nacogdoches, TX"
2025-11-14,Georgetown Hoyas,54,George Mason Patriots,61,"EagleBank Arena, Fairfax, VA"
2025-11-14,Texas College Steers,63,Prairie View A&M Lady Panthers,74,"William Nicks Building, Prairie View, TX"
2025-11-14,Maine Black Bears,77,VCU Rams,81,"Siegel Center, Richmond, VA"
2025-11-14,Stanford Cardinal,54,Washington State Cougars,46,"Beasley Coliseum, Pullman, WA"
2025-11-14,Indiana State Sycamores,65,Western Kentucky Lady Toppers,60,"E.A. Diddle Arena, Bowling Green, KY"
2025-11-14,Louisiana Ragin' Cajuns,64,Nicholls Colonels,66,"David R. Stopher Gymnasium, Thibodaux, LA"
2025-11-14,Maryland Eastern Shore Hawks,54,Northwestern Wildcats,69,"Welsh-Ryan Arena, Evanston, IL"
2025-11-14,Bowling Green Falcons,55,Marquette Golden Eagles,71,"Al McGuire Center, Milwaukee, WI"
2025-11-14,Eastern Michigan Eagles,52,St. Thomas-Minnesota Tommies,41,"Lee & Penny Anderson Arena, Saint Paul, MN"
2025-11-14,San José State Spartans,55,California Baptist Lancers,69,"Dale E. and Sarah Ann Fowler Events Center, Riverside, CA"
2025-11-14,Denver Pioneers,56,Northern Colorado Bears,53,"Bank of Colorado Arena, Greeley, CO"
2025-11-14,Pepperdine Waves,56,Utah Valley Wolverines,85,"UCCU Center, Orem, UT"
2025-11-14,Bluefield University Ramblin' Rams,31,Longwood Lancers,128,"Joan Perry Brock Center, Farmville, VA"
2025-11-14,UC Davis Aggies,77,Boise State Broncos,91,"ExtraMile Arena, Boise, ID"
2025-11-14,Saint Mary's Gaels,51,UC Riverside Highlanders,41,"SRC Arena, Riverside, CA"
2025-11-14,Seton Hall Pirates,80,San Francisco Dons,66,"The Sobrato Center, San Francisco, CA"
2025-11-14,Wyoming Cowgirls,45,Santa Clara Broncos,76,"Leavey Center, Santa Clara, CA"
2025-11-14,Illinois Fighting Illini,59,Oregon State Beavers,64,"Gill Coliseum, Corvallis, OR"
2025-11-15,South Carolina Gamecocks,69,USC Trojans,52,"crypto.com Arena, Los Angeles, CA"
2025-11-15,South Florida Bulls,61,UCLA Bruins,94,"Michelob ULTRA Arena, Las Vegas, NV"
2025-11-15,Fairfield Stags,68,North Carolina Tar Heels,82,"Michelob ULTRA Arena, Las Vegas, NV"
2025-11-15,Michigan Wolverines,93,Notre Dame Fighting Irish,54,"Wayne State Fieldhouse, Detroit, MI"
2025-11-15,Kentucky Wildcats,76,Marshall Thundering Herd,44,"Cam Henderson Center, Huntington, WV"
2025-11-15,Washington Huskies,72,Utah Utes,61,"Jon M. Huntsman Center, Salt Lake City, UT"
2025-11-15,Bethune-Cookman Wildcats,68,Florida International Panthers,81,"Ocean Bank Convocation Center, Miami, FL"
2025-11-15,Omaha Mavericks,69,Utah State Aggies,77,"Dee Glen Smith Spectrum, Logan, UT"
2025-11-15,Pennsylvania Quakers,67,Hofstra Pride,55,"David S. Mack Sports and Exhibition Complex, Hempstead, NY"
2025-11-15,Vermont Catamounts,59,Lehigh Mountain Hawks,49,"Stabler Arena, Bethlehem, PA"
2025-11-15,UMass Lowell River Hawks,70,Central Connecticut Blue Devils,54,"Detrick Gymnasium, New Britain, CT"
2025-11-15,Ball State Cardinals,83,Memphis Tigers,59,"Elma Roane Fieldhouse, Memphis, TN"
2025-11-15,Boston College Eagles,61,Providence Friars,70,"Alumni Hall (RI), Providence, RI"
2025-11-15,Coastal Carolina Chanticleers,59,Virginia Tech Hokies,82,"Cassell Coliseum, Blacksburg, VA"
2025-11-15,Tennessee Tech Golden Eagles,60,Kennesaw State Owls,61,"KSU Convocation Center, Kennesaw, GA"
2025-11-15,Northeastern Huskies,65,Merrimack Warriors,83,"Hammel Court, North Andover, MA"
2025-11-15,Middle Tennessee Blue Raiders,59,Rice Owls,66,"Tudor Fieldhouse, Houston, TX"
2025-11-15,Morgan State Lady Bears,47,Mount St. Mary's Mountaineers,69,"Knott Arena, Emmitsburg, MD"
2025-11-15,Boston University Terriers,65,New Haven Chargers,58,"Jeffery P. Hazell Athletics Center, West Haven, CT"
2025-11-15,Samford Bulldogs,77,Florida A&M Rattlers,57,"Al Lawson Center, Tallahassee, FL"
2025-11-15,Cal Poly Mustangs,73,Seattle U Redhawks,75,"Redhawk Center, Seattle, WA"
2025-11-15,Fresno State Bulldogs,43,BYU Cougars,63,"Marriott Center, Provo, UT"
2025-11-15,Cal State Bakersfield Roadrunners,48,San Diego State Aztecs,78,"Viejas Arena, San Diego, CA"
2025-11-15,Utah Tech Trailblazers,76,Weber State Wildcats,82,"Dee Events Center, Ogden, UT"
2025-11-15,Claflin Panthers,31,East Tennessee State Bucs,69,"Brooks Gym, Johnson City, TN"
2025-11-15,Queens University Royals,69,Winthrop Eagles,75,"Winthrop Coliseum, Rock Hill, SC"
2025-11-15,Missouri State Bears,66,Wichita State Shockers,57,"T-Mobile Center, Kansas City, MO"
2025-11-15,Grand Canyon Lopes,70,UC Santa Barbara Gauchos,72,"The Thunderdome, Santa Barbara, CA"
2025-11-15,Southern Illinois Salukis,60,Purdue Fort Wayne Mastodons,85,"Hilliard Gates Sports Center, Fort Wayne, IN"
2025-11-15,Howard Bison,56,Elon Phoenix,46,"Schar Center, Elon, NC"
2025-11-15,Little Rock Trojans,67,Arkansas State Red Wolves,76,"First National Bank Arena, Jonesboro, AR"
2025-11-15,Rider Broncs,57,Bryant Bulldogs,81,"Chace Athletic Center, Smithfield, RI"
2025-11-15,Manhattan Jaspers,54,Air Force Falcons,67,"Clune Arena, Colorado Springs, CO"
2025-11-15,Sacramento State Hornets,57,Long Beach State Beach,54,"Walter Pyramid, Long Beach, CA"
2025-11-15,Southern Utah Thunderbirds,72,Idaho Vandals,76,"ICCU Arena, Moscow, ID"
2025-11-15,Long Island University Sharks,70,Delaware State Hornets,56,"Memorial Hall (DE), Dover, DE"
2025-11-15,UAlbany Great Danes,52,Rhode Island Rams,64,"Thomas M. Ryan Center, Kingston, RI"
2025-11-15,Charlotte 49ers,44,California Golden Bears,69,"Haas Pavilion, Berkeley, CA"
2025-11-15,Bradley Braves,67,IU Indianapolis Jaguars,75,"The Jungle, Indianapolis, IN"
2025-11-15,Northern Arizona Lumberjacks,75,UC Irvine Anteaters,90,"Bren Events Center, Irvine, CA"
2025-11-15,Richmond Spiders,77,Columbia Lions,67,"Levien Gymnasium, New York, NY"
2025-11-15,Kansas Jayhawks,82,Missouri Tigers,77,"T-Mobile Center, Kansas City, MO"
2025-11-15,Montana Lady Griz,71,South Dakota State Jackrabbits,95,"The Monument, Rapid City, SD"
2025-11-15,Saint Louis Billikens,88,Murray State Racers,96,"CFSB Center, Murray, KY"
2025-11-15,Harvard Crimson,93,Oakland Golden Grizzlies,55,"Haas Pavilion, Berkeley, CA"
2025-11-16,Ohio State Buckeyes,68,UConn Huskies,100,"PeoplesBank Arena, Hartford, CT"
2025-11-16,Texas Southern Tigers,45,Texas Longhorns,111,"Moody Center, Austin, TX"
2025-11-16,Oklahoma Sooners,95,Western Carolina Catamounts,32,"Ramsey Center, Cullowhee, NC"
2025-11-16,Le Moyne Dolphins,43,Baylor Bears,99,"Foster Pavilion, Waco, TX"
2025-11-16,Princeton Tigers,68,Maryland Terrapins,84,"XFINITY Center, College Park, MD"
2025-11-16,TCU Horned Frogs,69,NC State Wolfpack,59,"Reynolds Coliseum, Raleigh, NC"
2025-11-16,Duke Blue Devils,71,Liberty Flames,57,"Liberty Arena (VA), Lynchburg, VA"
2025-11-16,Norfolk State Spartans,52,Iowa State Cyclones,98,"Hilton Coliseum, Ames, IA"
2025-11-16,Iowa Hawkeyes,74,Northern Iowa Panthers,41,"McLeod Center, Cedar Falls, IA"
2025-11-16,Louisville Cardinals,65,Clemson Tigers,54,"Littlejohn Coliseum, Clemson, SC"
2025-11-16,Western Michigan Broncos,44,Michigan State Spartans,98,"Breslin Center, East Lansing, MI"
2025-11-16,Georgetown College (KY) Tigers,61,Cincinnati Bearcats,100,"Fifth Third Arena, Cincinnati, OH"
2025-11-16,Cornell Big Red,62,Canisius Golden Griffins,50,"Koessler Athletic Center, Buffalo, NY"
2025-11-16,Scranton Royals,69,Pittsburgh Panthers,63,"Petersen Events Center, Pittsburgh, PA"
2025-11-16,North Dakota Fighting Hawks,46,Eastern Kentucky Colonels,57,"Baptist Health Arena, Richmond, KY"
2025-11-16,Old Dominion Monarchs,56,William & Mary Tribe,53,"Kaplan Arena, Williamsburg, VA"
2025-11-16,Iona Gaels,52,Davidson Wildcats,82,"John M. Belk Arena, Davidson, NC"
2025-11-16,New England College Pilgrims,29,New Hampshire Wildcats,76,"Lundholm Gymnasium, Durham, NH"
2025-11-16,Belmont Bruins,72,Dayton Flyers,66,"UD Arena, Dayton, OH"
2025-11-16,North Dakota State Bison,70,Nebraska Cornhuskers,82,"Sanford Pentagon, Sioux Falls, SD"
2025-11-16,Florida Gators,54,Navy Midshipmen,69,"Alumni Hall (Navy), Annapolis, MD"
2025-11-16,Holy Cross Crusaders,77,Marist Red Foxes,78,"McCann Arena, Poughkeepsie, NY"
2025-11-16,Indiana State Sycamores,73,Austin Peay Governors,77,"F&M Bank Arena, Clarksville, TN"
2025-11-16,Evansville Purple Aces,60,Wright State Raiders,69,"Nutter Center, Dayton, OH"
2025-11-16,Wofford Terriers,50,App State Mountaineers,77,"Holmes Convocation Center, Boone, NC"
2025-11-16,Hampton Lady Pirates,35,Gardner-Webb Runnin' Bulldogs,55,"Paul Porter Arena, Boiling Springs, NC"
2025-11-16,Dartmouth Big Green,65,Siena Saints,55,"UHY Center, Loudonville, NY"
2025-11-16,Villanova Wildcats,84,James Madison Dukes,73,"Atlantic Union Bank Center, Harrisonburg, VA"
2025-11-16,Penn State Lady Lions,89,Saint Joseph's Hawks,77,"Michael J. Hagan '85 Arena, Philadelphia, PA"
2025-11-16,Maryland Eastern Shore Hawks,70,Loyola Chicago Ramblers,67,"Gentile Arena, Chicago, IL"
2025-11-16,Fordham Rams,59,Buffalo Bulls,67,"Alumni Arena, Buffalo, NY"
2025-11-16,Miami (OH) RedHawks,77,Bellarmine Knights,58,"Knights Hall, Louisville, KY"
2025-11-16,East Carolina Pirates,68,High Point Panthers,84,"Qubein Center, High Point, NC"
2025-11-16,NJIT Highlanders,68,St. Thomas-Minnesota Tommies,63,"Lee & Penny Anderson Arena, Saint Paul, MN"
2025-11-16,Radford Highlanders,46,Virginia Cavaliers,77,"John Paul Jones Arena, Charlottesville, VA"
2025-11-16,Wagner Seahawks,29,Syracuse Orange,78,"JMA Wireless Dome, Syracuse, NY"
2025-11-16,Bucknell Bison,53,Youngstown State Penguins,60,"Beeghly Center, Youngstown, OH"
2025-11-16,Loyola Maryland Greyhounds,57,Drexel Dragons,66,"Daskalakis Athletic Center, Philadelphia, PA"
2025-11-16,Texas A&M Aggies,77,Kansas State Wildcats,72,"Bramlage Coliseum, Manhattan, KS"
2025-11-16,Coppin State Eagles,54,Towson Tigers,65,"SECU Arena, Towson, MD"
2025-11-16,Akron Zips,55,Cleveland State Vikings,76,"Wolstein Center, Cleveland, OH"
2025-11-16,Jacksonville State Gamecocks,51,Georgia Lady Bulldogs,76,"Stegeman Coliseum, Athens, GA"
2025-11-16,UAB Blazers,79,Chattanooga Mocs,66,"McKenzie Arena, Chattanooga, TN"
2025-11-16,Winston-Salem Rams,43,North Carolina A&T Aggies,74,"Corbett Sports Center, Greensboro, NC"
2025-11-16,Detroit Mercy Titans,52,Toledo Rockets,66,"Savage Arena, Toledo, OH"
2025-11-16,Lafayette Leopards,69,Saint Francis Red Flash,55,"DeGol Arena, Loretto, PA"
2025-11-16,Fairleigh Dickinson Knights,49,Rutgers Scarlet Knights,59,"Jersey Mike’s Arena, Piscataway, NJ"
2025-11-16,Arkansas-Pine Bluff Golden Lions,50,UL Monroe Warhawks,79,"Fant-Ewing Coliseum, Monroe, LA"
2025-11-16,Cal State Fullerton Titans,55,Denver Pioneers,60,"Hamilton Gymnasium, Denver, CO"
2025-11-16,UT Arlington Mavericks,55,Lamar Cardinals,66,"Montagne Center, Beaumont, TX"
2025-11-16,Brown Bears,56,UMBC Retrievers,54,"Chesapeake Employers Insurance Arena, Baltimore, MD"
2025-11-16,Arkansas Razorbacks,68,Texas Tech Lady Raiders,80,"United Supermarkets Arena, Lubbock, TX"
2025-11-16,Fisk Bulldogs,39,UT Martin Skyhawks,79,"Kathleen and Tom Elam Center, Martin, TN"
2025-11-16,Jacksonville Dolphins,69,Georgia Tech Yellow Jackets,64,"McCamish Pavilion, Atlanta, GA"
2025-11-16,Green Bay Phoenix,72,Wisconsin Badgers,76,"Kohl Center, Madison, WI"
2025-11-16,Portland State Vikings,45,Colorado Buffaloes,77,"CU Events Center, Boulder, CO"
2025-11-16,McNeese Cowgirls,49,Tarleton State Texans,47,"Wisdom Gym, Stephenville, TX"
2025-11-16,Niagara Purple Eagles,45,Kent State Golden Flashes,92,"M.A.C. Center, Kent, OH"
2025-11-16,New Mexico Lobos,77,New Mexico State Aggies,45,"Pan American Center, Las Cruces, NM"
2025-11-16,South Dakota Coyotes,64,Idaho State Bengals,63,"Reed Gym, Pocatello, ID"
2025-11-16,Grambling Lady Tigers,64,Arizona Wildcats,85,"McKale Memorial Center, Tucson, AZ"
2025-11-16,Arizona State Sun Devils,82,Santa Clara Broncos,77,"Leavey Center, Santa Clara, CA"
2025-11-16,Nevada Wolf Pack,50,Saint Mary's Gaels,56,"University Credit Union Pavilion, Moraga, CA"
2025-11-16,Milwaukee Panthers,72,Valparaiso Beacons,67,"Athletics-Recreation Center, Valparaiso, IN"
2025-11-16,Seton Hall Pirates,79,Pacific Tigers,57,"Alex G. Spanos Center, Stockton, CA"
2025-11-16,Northern Kentucky Norse,56,Butler Bulldogs,73,"Hinkle Fieldhouse, Indianapolis, IN"
2025-11-16,Lipscomb Bisons,68,Mississippi Valley State Devilettes,72,"R.W. Harrison HPER Complex, Itta Bena, MS"
2025-11-16,Faulkner Eagles,77,Alabama State Lady Hornets,71,"Dunn-Oliver Acadome, Montgomery, AL"
2025-11-16,UC San Diego Tritons,69,San Francisco Dons,80,"The Sobrato Center, San Francisco, CA"
2025-11-16,Stanford Cardinal,65,Gonzaga Bulldogs,52,"McCarthey Athletic Center, Spokane, WA"
2025-11-16,Army Black Knights,55,Oregon Ducks,80,"Matthew Knight Arena, Eugene, OR"
2025-11-16,Indiana Hoosiers,76,Florida State Seminoles,72,"Tucker Center, Tallahassee, FL"
2025-11-16,Campbell Fighting Camels,68,Furman Paladins,61,"Timmons Arena, Greenville, SC"
2025-11-16,Oakland Golden Grizzlies,41,Charlotte 49ers,66,"Halton Arena, Charlotte, NC"
2025-11-16,Harvard Crimson,65,California Golden Bears,76,"Haas Pavilion, Berkeley, CA"
2025-11-17,LSU Tigers,101,Tulane Green Wave,71,"Devlin Fieldhouse, New Orleans, LA"
2025-11-17,Erskine Flying Fleet,50,Presbyterian Blue Hose,86,"Templeton Center, Clinton, SC"
2025-11-17,Northwestern Wildcats,79,DePaul Blue Demons,72,"Wintrust Arena, Chicago, IL"
2025-11-17,Bard Eagles,28,New Haven Chargers,87,"Jeffery P. Hazell Athletics Center, West Haven, CT"
2025-11-17,Chicago State Cougars,75,Western Illinois Leathernecks,86,"Western Hall, Macomb, IL"
2025-11-17,Delaware Blue Hens,68,American University Eagles,57,"Bender Arena, Washington, DC"
2025-11-17,Howard Bison,66,VCU Rams,69,"Siegel Center, Richmond, VA"
2025-11-17,Stonehill Skyhawks,53,Maine Black Bears,79,"Skip Chappelle Court in Memorial Gymnasium, Orono, ME"
2025-11-17,Indiana University East Red Wolves,32,Southern Indiana Screaming Eagles,87,"Liberty Arena (IN), Evansville, IN"
2025-11-17,Georgia State Panthers,65,Auburn Tigers,69,"Neville Arena, Auburn, AL"
2025-11-17,Kansas City Roos,71,Lindenwood Lions,80,"Hyland Arena, Saint Charles, MO"
2025-11-17,South Carolina State Lady Bulldogs,69,South Carolina Upstate Spartans,78,"G.B. Hodge Center, Spartanburg, SC"
2025-11-17,George Washington Revolutionaries,62,Longwood Lancers,71,"Joan Perry Brock Center, Farmville, VA"
2025-11-17,Alabama A&M Bulldogs,43,Alabama Crimson Tide,66,"Coleman Coliseum, Tuscaloosa, AL"
2025-11-17,Houston Cougars,78,Stephen F. Austin Ladyjacks,82,"William R. Johnson Coliseum, Nacogdoches, TX"
2025-11-17,Prairie View A&M Lady Panthers,49,Sam Houston Bearkats,77,"Bernard G. Johnson Coliseum, Huntsville, TX"
2025-11-17,Benedictine (AZ) Redhawks,34,Utah Valley Wolverines,74,"UCCU Center, Orem, UT"
2025-11-17,UT Rio Grande Valley Vaqueros,77,Texas State Bobcats,65,"Strahan Arena at the University Events Center, San Marcos, TX"
2025-11-17,Tulsa Golden Hurricane,78,Oral Roberts Golden Eagles,69,"Mabee Center, Tulsa, OK"
2025-11-17,Cal Poly Mustangs,67,Eastern Washington Eagles,78,"Reese Court, Cheney, WA"
2025-11-17,San Diego Toreros,44,Colorado State Rams,71,"Moby Arena, Fort Collins, CO"
2025-11-18,Binghamton Bearcats,50,Michigan Wolverines,120,"Crisler Center, Ann Arbor, MI"
2025-11-18,Portland Pilots,51,USC Trojans,78,"Galen Center, Los Angeles, CA"
2025-11-18,Ole Miss Rebels,73,Memphis Tigers,64,"Elma Roane Fieldhouse, Memphis, TN"
2025-11-18,Purdue Boilermakers,35,Kentucky Wildcats,76,"Memorial Coliseum (KY), Lexington, KY"
2025-11-18,Florida International Panthers,61,UCF Knights,79,"Addition Financial Arena, Orlando, FL"
2025-11-18,Northeastern Huskies,45,Providence Friars,50,"Alumni Hall (RI), Providence, RI"
2025-11-18,Carnegie Mellon Tartans,55,Saint Francis Red Flash,53,"DeGol Arena, Loretto, PA"
2025-11-18,Murray State Racers,64,Illinois Fighting Illini,84,"State Farm Center, Champaign, IL"
2025-11-18,Arkansas-Pine Bluff Golden Lions,49,Louisiana Tech Lady Techsters,73,"Thomas Assembly Center, Ruston, LA"
2025-11-18,Utah State Aggies,52,Oregon State Beavers,71,"Gill Coliseum, Corvallis, OR"
2025-11-18,Johns Hopkins University Blue Jays,75,Morgan State Lady Bears,59,"Hill Field House, Baltimore, MD"
2025-11-18,Charleston Cougars,75,North Carolina Central Eagles,60,"McDougald-McLendon Arena, Durham, NC"
2025-11-18,Quinnipiac Bobcats,69,Yale Bulldogs,46,"John J. Lee Amphitheater, New Haven, CT"
2025-11-18,Salem University Tigers,31,Marshall Thundering Herd,105,"Cam Henderson Center, Huntington, WV"
2025-11-18,Norfolk State Spartans,50,Pennsylvania Quakers,55,"The Palestra, Philadelphia, PA"
2025-11-18,Temple Owls,57,Richmond Spiders,72,"Robins Center, Richmond, VA"
2025-11-18,UMass Lowell River Hawks,45,Massachusetts Minutewomen,85,"Mullins Center, Amherst, MA"
2025-11-18,Colgate Raiders,60,Cornell Big Red,54,"Newman Arena, Ithaca, NY"
2025-11-18,Duquesne Dukes,62,Robert Morris Colonials,64,"UPMC Events Center, Moon Township, PA"
2025-11-18,Le Moyne Dolphins,65,Pittsburgh Panthers,87,"Petersen Events Center, Pittsburgh, PA"
2025-11-18,SE Louisiana Lady Lions,53,Southern Miss Lady Eagles,86,"Reed Green Coliseum, Hattiesburg, MS"
2025-11-18,West Chester Golden Rams,50,La Salle Explorers,83,"John Glaser Arena, Philadelphia, PA"
2025-11-18,Tougaloo Bulldogs,38,Southern Jaguars,67,"F.G. Clark Activity Center, Baton Rouge, LA"
2025-11-18,Southeast Missouri State Redhawks,69,Wichita State Shockers,62,"Charles Koch Arena, Wichita, KS"
2025-11-18,Illinois State Redbirds,59,Loyola Chicago Ramblers,44,"Gentile Arena, Chicago, IL"
2025-11-18,LeTourneau Yellow Jackets,37,Houston Christian Huskies,100,"Sharp Gymnasium, Houston, TX"
2025-11-18,Sacred Heart Pioneers,44,Georgetown Hoyas,77,"McDonough Arena, Washington, DC"
2025-11-18,Georgia Southern Eagles,58,Missouri State Bears,69,"Great Southern Bank Arena, Springfield, MO"
2025-11-18,Troy Trojans,59,Kansas State Wildcats,81,"Bramlage Coliseum, Manhattan, KS"
2025-11-18,Southern Illinois Salukis,50,Missouri Tigers,81,"Mizzou Arena, Columbia, MO"
2025-11-18,Eastern Kentucky Colonels,87,North Dakota Fighting Hawks,66,"Betty Engelstad Sioux Center, Grand Forks, ND"
2025-11-18,SMU Mustangs,60,Grand Canyon Lopes,76,"Global Credit Union Arena, Phoenix, AZ"
2025-11-18,Benedictine (AZ) Redhawks,68,Southern Utah Thunderbirds,91,"America First Events Center, Cedar City, UT"
2025-11-18,Portland State Vikings,55,Air Force Falcons,65,"Clune Arena, Colorado Springs, CO"
2025-11-18,UNLV Lady Rebels,81,Montana State Bobcats,94,"Worthington Arena, Bozeman, MT"
2025-11-18,Boise State Broncos,53,Colorado Buffaloes,83,"CU Events Center, Boulder, CO"
2025-11-19,Winthrop Eagles,56,South Carolina Gamecocks,106,"Colonial Life Arena, Columbia, SC"
2025-11-19,James Madison Dukes,56,Texas Longhorns,95,"Moody Center, Austin, TX"
2025-11-19,East Texas A&M Lions,59,Oklahoma Sooners,112,"Lloyd Noble Center, Norman, OK"
2025-11-19,Coastal Carolina Chanticleers,58,NC State Wolfpack,71,"Reynolds Coliseum, Raleigh, NC"
2025-11-19,Vanderbilt Commodores,87,Western Kentucky Lady Toppers,49,"E.A. Diddle Arena, Bowling Green, KY"
2025-11-19,Oklahoma State Cowgirls,67,St. John's Red Storm,74,"Carnesecca Arena, Queens, NY"
2025-11-19,Morehead State Eagles,49,Louisville Cardinals,96,"KFC Yum! Center, Louisville, KY"
2025-11-19,Fresno State Bulldogs,43,Washington Huskies,61,"Alaska Airlines Arena, Seattle, WA"
2025-11-19,Indiana State Sycamores,71,SIU Edwardsville Cougars,81,"First Community Arena, Edwardsville, IL"
2025-11-19,Bellarmine Knights,83,Wright State Raiders,76,"Nutter Center, Dayton, OH"
2025-11-19,Toledo Rockets,61,Northern Kentucky Norse,70,"Truist Arena, Highland Heights, KY"
2025-11-19,Abilene Christian Wildcats,60,North Texas Mean Green,51,"The Super Pit, Denton, TX"
2025-11-19,UMBC Retrievers,54,Maryland Eastern Shore Hawks,68,"Hytche Center, Princess Anne, MD"
2025-11-19,Mercer Bears,78,Jackson State Lady Tigers,68,"Lee E. Williams Athletics and Assembly Center, Jackson, MS"
2025-11-19,Santa Clara Broncos,72,San Diego State Aztecs,47,"Viejas Arena, San Diego, CA"
2025-11-19,Bryant Bulldogs,80,Merrimack Warriors,73,"Hammel Court, North Andover, MA"
2025-11-19,UNC Asheville Bulldogs,67,Western Carolina Catamounts,50,"Ramsey Center, Cullowhee, NC"
2025-11-19,Drexel Dragons,57,Lehigh Mountain Hawks,71,"Stabler Arena, Bethlehem, PA"
2025-11-19,Lipscomb Bisons,60,Belmont Bruins,80,"Curb Event Center Arena, Nashville, TN"
2025-11-19,Buffalo Bulls,57,St. Bonaventure Bonnies,64,"Reilly Center, Saint Bonaventure, NY"
2025-11-19,Saint Peter's Peacocks,33,NJIT Highlanders,81,"Joel & Diane Bloom Wellness and Events Center, Newark, NJ"
2025-11-19,Holy Cross Crusaders,59,Rhode Island Rams,73,"Thomas M. Ryan Center, Kingston, RI"
2025-11-19,Harvard Crimson,72,Boston College Eagles,65,"Conte Forum, Chestnut Hill, MA"
2025-11-19,Siena Saints,42,UAlbany Great Danes,67,"Broadview Center, Albany, NY"
2025-11-19,Kent State Golden Flashes,68,Ohio State Buckeyes,88,"Value City Arena, Columbus, OH"
